,version,group,PID,phase,block,condition,trial,chosen_trial,gain_left,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,left_chosen,chosen_obj,unchosen_obj,higher_outcome_chosen,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
12888,V1,d09172021,6dDMA,final_decisions,3.0,1.0,72.0,0.0,1.0,39.0,64.0,Kupb1n.jpg,Vincb1.jpg,12.0,13.0,1.0,39.0,64.0,1.0,0.755,-0.4622822091296718,-1.0,-0.5550901729932486,-0.5182071050202752,-0.03688306797297336
12889,V1,d09172021,6dDMA,final_decisions,3.0,0.0,73.0,1.0,0.0,38.0,17.0,Krasa1.jpg,Picaa1.jpg,23.0,27.0,0.0,17.0,38.0,1.0,0.685,-0.6695965601563691,-4.0,-0.149376425290542,-0.0018441533986486927,-0.1475322718918933
12890,V1,d09172021,6dDMA,final_decisions,3.0,0.0,74.0,1.0,1.0,34.0,38.0,Lasb1n.jpg,Krasa1.jpg,17.0,23.0,1.0,34.0,38.0,1.0,0.8290000000000001,-0.2431213237585917,-6.0,-0.3706748331283819,-0.149376425290542,-0.2212984078378399
12891,V1,d09172021,6dDMA,final_decisions,3.0,0.0,75.0,0.0,0.0,18.0,21.0,Krab1n.jpg,Kupkc1.jpg,11.0,13.0,1.0,18.0,21.0,0.0,0.898,-0.0387686063179897,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
12892,V1,d09172021,6dDMA,final_decisions,3.0,0.0,76.0,1.0,0.0,10.0,17.0,Vinb1n.jpg,Picaa1.jpg,13.0,27.0,0.0,17.0,10.0,1.0,0.7020000000000001,-0.6192487891927428,-14.0,-0.5182071050202752,-0.0018441533986486927,-0.5163629516216265
12893,V1,d09172021,6dDMA,final_decisions,3.0,1.0,77.0,1.0,0.0,56.0,44.0,Clib1n.jpg,Mackb1.jpg,11.0,15.0,0.0,44.0,56.0,1.0,0.7829999999999999,-0.3793564687189927,-4.0,-0.5919732409662218,-0.44444096907432856,-0.14753227189189327
12894,V1,d09172021,6dDMA,final_decisions,3.0,0.0,78.0,1.0,1.0,17.0,46.0,Picaa1.jpg,Lewb1n.jpg,27.0,25.0,1.0,17.0,46.0,1.0,0.573,-1.0012995217990854,2.0,-0.0018441533986486927,-0.07561028934459534,0.07376613594594664
12895,V1,d09172021,6dDMA,final_decisions,3.0,0.0,79.0,0.0,1.0,0.0,66.0,Monb1n.jpg,Vinca1.jpg,14.0,33.0,1.0,0.0,66.0,1.0,0.68,-0.6844047280868475,-19.0,-0.4813240370473018,0.21945425443919125,-0.7007782914864931
12896,V1,d09172021,6dDMA,final_decisions,3.0,1.0,80.0,1.0,1.0,55.0,25.0,Clia1n.jpg,Dekob1.jpg,12.0,25.0,1.0,55.0,25.0,1.0,0.578,-0.986491353868607,-13.0,-0.5550901729932486,-0.07561028934459534,-0.4794798836486533
12897,V1,d09172021,6dDMA,final_decisions,3.0,1.0,81.0,1.0,0.0,45.0,55.0,Lasc1n.jpg,Clia1n.jpg,12.0,12.0,0.0,55.0,45.0,1.0,0.607,-0.9006039798718323,0.0,-0.5550901729932486,-0.5550901729932486,0.0
12898,V1,d09172021,6dDMA,final_decisions,3.0,1.0,82.0,1.0,1.0,2.0,45.0,Dekb1n.jpg,Lasc1n.jpg,18.0,12.0,1.0,2.0,45.0,1.0,0.5489999999999999,-1.0723787278653814,6.0,-0.3337917651554086,-0.5550901729932486,0.22129840783784
12899,V1,d09172021,6dDMA,final_decisions,3.0,1.0,83.0,0.0,0.0,63.0,57.0,Lewia1.jpg,Lassa1.jpg,13.0,18.0,0.0,57.0,63.0,1.0,0.698,-0.6310953235371256,-5.0,-0.5182071050202752,-0.3337917651554086,-0.18441533986486666
12900,V1,d09172021,6dDMA,final_decisions,3.0,0.0,84.0,0.0,1.0,0.0,60.0,Monb1n.jpg,Kupc1n.jpg,14.0,14.0,1.0,0.0,60.0,1.0,0.7759999999999999,-0.4000879038216625,0.0,-0.4813240370473018,-0.4813240370473018,0.0
12901,V1,d09172021,6dDMA,final_decisions,3.0,1.0,85.0,0.0,0.0,63.0,39.0,Lewia1.jpg,Kupb1n.jpg,13.0,12.0,0.0,39.0,63.0,1.0,0.825,-0.2549678581029744,1.0,-0.5182071050202752,-0.5550901729932486,0.03688306797297336
12902,V1,d09172021,6dDMA,final_decisions,3.0,1.0,86.0,0.0,1.0,57.0,64.0,Lassa1.jpg,Vincb1.jpg,18.0,13.0,1.0,57.0,64.0,1.0,0.9129999999999999,0.005655897473445521,5.0,-0.3337917651554086,-0.5182071050202752,0.18441533986486666
12903,V1,d09172021,6dDMA,final_decisions,3.0,1.0,87.0,0.0,1.0,37.0,64.0,Deka1n.jpg,Vincb1.jpg,11.0,13.0,1.0,37.0,64.0,1.0,1.18,0.7964120649609914,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
12904,V1,d09172021,6dDMA,final_decisions,3.0,0.0,88.0,1.0,1.0,3.0,38.0,Klib1n.jpg,Krasa1.jpg,23.0,23.0,1.0,3.0,38.0,1.0,0.636,-0.8147166058750576,0.0,-0.149376425290542,-0.149376425290542,0.0
12905,V1,d09172021,6dDMA,final_decisions,3.0,1.0,89.0,1.0,1.0,2.0,56.0,Dekb1n.jpg,Clib1n.jpg,18.0,11.0,1.0,2.0,56.0,1.0,0.608,-0.8976423462857366,7.0,-0.3337917651554086,-0.5919732409662218,0.25818147581081324
12906,V1,d09172021,6dDMA,final_decisions,3.0,0.0,90.0,1.0,0.0,10.0,3.0,Vinb1n.jpg,Klib1n.jpg,13.0,23.0,0.0,3.0,10.0,1.0,0.8009999999999999,-0.32604706416927043,-10.0,-0.5182071050202752,-0.149376425290542,-0.3688306797297333
12907,V1,d09172021,6dDMA,final_decisions,3.0,0.0,91.0,0.0,1.0,53.0,18.0,Macc1n.jpg,Krab1n.jpg,13.0,11.0,0.0,18.0,53.0,0.0,1.2109999999999999,0.8882227061299579,2.0,-0.5182071050202752,-0.5919732409662218,0.07376613594594661
12908,V1,d09172021,6dDMA,final_decisions,3.0,1.0,92.0,1.0,1.0,44.0,45.0,Mackb1.jpg,Lasc1n.jpg,15.0,12.0,1.0,44.0,45.0,1.0,0.615,-0.8769109111830669,3.0,-0.44444096907432856,-0.5550901729932486,0.11064920391892002
12909,V1,d09172021,6dDMA,final_decisions,3.0,0.0,93.0,0.0,0.0,60.0,53.0,Kupc1n.jpg,Macc1n.jpg,14.0,13.0,1.0,60.0,53.0,0.0,1.041,0.384744996493692,1.0,-0.4813240370473018,-0.5182071050202752,0.03688306797297336
12910,V1,d09172021,6dDMA,final_decisions,3.0,1.0,94.0,0.0,1.0,57.0,42.0,Lassa1.jpg,Mackc1.jpg,18.0,14.0,1.0,57.0,42.0,1.0,0.7909999999999999,-0.3556634000302273,4.0,-0.3337917651554086,-0.4813240370473018,0.14753227189189327
12911,V1,d09172021,6dDMA,final_decisions,3.0,0.0,95.0,1.0,1.0,3.0,46.0,Klib1n.jpg,Lewb1n.jpg,23.0,25.0,1.0,3.0,46.0,1.0,0.625,-0.84729457532211,-2.0,-0.149376425290542,-0.07561028934459534,-0.07376613594594665
12912,V1,d09172021,6dDMA,final_decisions,3.0,0.0,96.0,0.0,1.0,21.0,60.0,Kupkc1.jpg,Kupc1n.jpg,13.0,14.0,0.0,60.0,21.0,0.0,0.919,0.02342569899001961,-1.0,-0.5182071050202752,-0.4813240370473018,-0.03688306797297336
12913,V1,d09172021,6dDMA,final_decisions,3.0,1.0,97.0,0.0,0.0,63.0,37.0,Lewia1.jpg,Deka1n.jpg,13.0,11.0,0.0,37.0,63.0,1.0,1.36,1.3295061104582142,2.0,-0.5182071050202752,-0.5919732409662218,0.07376613594594661
12914,V1,d09172021,6dDMA,final_decisions,3.0,0.0,98.0,1.0,1.0,34.0,10.0,Lasb1n.jpg,Vinb1n.jpg,17.0,13.0,1.0,34.0,10.0,1.0,0.667,-0.7229059647060914,4.0,-0.3706748331283819,-0.5182071050202752,0.14753227189189333
12915,V1,d09172021,6dDMA,final_decisions,3.0,0.0,99.0,0.0,1.0,0.0,18.0,Monb1n.jpg,Krab1n.jpg,14.0,11.0,0.0,18.0,0.0,0.0,1.286,1.1103452250871335,3.0,-0.4813240370473018,-0.5919732409662218,0.11064920391891997
12916,V1,d09172021,6dDMA,final_decisions,3.0,0.0,100.0,1.0,0.0,46.0,34.0,Lewb1n.jpg,Lasb1n.jpg,25.0,17.0,0.0,34.0,46.0,1.0,0.773,-0.4089728045799495,8.0,-0.07561028934459534,-0.3706748331283819,0.2950645437837865
12917,V1,d09172021,6dDMA,final_decisions,3.0,1.0,101.0,0.0,1.0,39.0,42.0,Kupb1n.jpg,Mackc1.jpg,12.0,14.0,1.0,39.0,42.0,1.0,0.7070000000000001,-0.6044406212622645,-2.0,-0.5550901729932486,-0.4813240370473018,-0.07376613594594672
12918,V1,d09172021,6dDMA,final_decisions,3.0,0.0,102.0,0.0,0.0,66.0,21.0,Vinca1.jpg,Kupkc1.jpg,33.0,13.0,0.0,21.0,66.0,1.0,1.7890000000000001,2.60004691889326,20.0,0.21945425443919125,-0.5182071050202752,0.7376613594594665
12919,V1,d09172021,6dDMA,final_decisions,3.0,1.0,103.0,1.0,0.0,25.0,2.0,Dekob1.jpg,Dekb1n.jpg,25.0,18.0,0.0,2.0,25.0,1.0,0.774,-0.4060111709938538,7.0,-0.07561028934459534,-0.3337917651554086,0.25818147581081324
12920,V1,d09172021,6dDMA,final_decisions,3.0,1.0,104.0,1.0,0.0,25.0,44.0,Dekob1.jpg,Mackb1.jpg,25.0,15.0,0.0,44.0,25.0,1.0,0.935,0.0708118363675505,10.0,-0.07561028934459534,-0.44444096907432856,0.3688306797297332
12921,V1,d09172021,6dDMA,final_decisions,3.0,1.0,105.0,1.0,1.0,55.0,56.0,Clia1n.jpg,Clib1n.jpg,12.0,11.0,1.0,55.0,56.0,1.0,1.3559999999999999,1.3176595761138312,1.0,-0.5550901729932486,-0.5919732409662218,0.03688306797297325
12922,V1,d09172021,6dDMA,final_decisions,3.0,1.0,106.0,0.0,0.0,42.0,37.0,Mackc1.jpg,Deka1n.jpg,14.0,11.0,0.0,37.0,42.0,1.0,1.3330000000000002,1.2495420036336302,3.0,-0.4813240370473018,-0.5919732409662218,0.11064920391891997
12923,V1,d09172021,6dDMA,final_decisions,3.0,0.0,107.0,0.0,0.0,66.0,53.0,Vinca1.jpg,Macc1n.jpg,33.0,13.0,1.0,66.0,53.0,0.0,1.328,1.2347338357031523,20.0,0.21945425443919125,-0.5182071050202752,0.7376613594594665
12924,V1,d09172021,6dDMA,final_decisions,4.0,0.0,108.0,1.0,1.0,34.0,10.0,Lasb1n.jpg,Vinb1n.jpg,17.0,13.0,1.0,34.0,10.0,1.0,0.585,-0.9657599187659373,4.0,-0.3706748331283819,-0.5182071050202752,0.14753227189189333
12925,V1,d09172021,6dDMA,final_decisions,4.0,0.0,109.0,1.0,1.0,3.0,10.0,Klib1n.jpg,Vinb1n.jpg,23.0,13.0,1.0,3.0,10.0,1.0,0.519,-1.161227735448252,10.0,-0.149376425290542,-0.5182071050202752,0.3688306797297333
12926,V1,d09172021,6dDMA,final_decisions,4.0,1.0,110.0,0.0,0.0,63.0,37.0,Lewia1.jpg,Deka1n.jpg,13.0,11.0,0.0,37.0,63.0,1.0,1.046,0.3995531644241708,2.0,-0.5182071050202752,-0.5919732409662218,0.07376613594594661
12927,V1,d09172021,6dDMA,final_decisions,4.0,0.0,111.0,1.0,0.0,46.0,34.0,Lewb1n.jpg,Lasb1n.jpg,25.0,17.0,0.0,34.0,46.0,1.0,0.7959999999999999,-0.34085523209974883,8.0,-0.07561028934459534,-0.3706748331283819,0.2950645437837865
12928,V1,d09172021,6dDMA,final_decisions,4.0,1.0,112.0,1.0,0.0,25.0,2.0,Dekob1.jpg,Dekb1n.jpg,25.0,18.0,0.0,2.0,25.0,1.0,0.875,-0.10688617879819036,7.0,-0.07561028934459534,-0.3337917651554086,0.25818147581081324
12929,V1,d09172021,6dDMA,final_decisions,4.0,1.0,113.0,1.0,1.0,55.0,25.0,Clia1n.jpg,Dekob1.jpg,12.0,25.0,1.0,55.0,25.0,1.0,0.6659999999999999,-0.725867598292187,-13.0,-0.5550901729932486,-0.07561028934459534,-0.4794798836486533
12930,V1,d09172021,6dDMA,final_decisions,4.0,0.0,114.0,1.0,1.0,3.0,46.0,Klib1n.jpg,Lewb1n.jpg,23.0,25.0,1.0,3.0,46.0,1.0,0.486,-1.2589616437894091,-2.0,-0.149376425290542,-0.07561028934459534,-0.07376613594594665
12931,V1,d09172021,6dDMA,final_decisions,4.0,0.0,115.0,0.0,1.0,53.0,60.0,Macc1n.jpg,Kupc1n.jpg,13.0,14.0,0.0,60.0,53.0,0.0,0.8190000000000001,-0.2727376596195485,-1.0,-0.5182071050202752,-0.4813240370473018,-0.03688306797297336
12932,V1,d09172021,6dDMA,final_decisions,4.0,0.0,116.0,0.0,1.0,21.0,18.0,Kupkc1.jpg,Krab1n.jpg,13.0,11.0,0.0,18.0,21.0,0.0,1.2930000000000001,1.131076660189803,2.0,-0.5182071050202752,-0.5919732409662218,0.07376613594594661
12933,V1,d09172021,6dDMA,final_decisions,4.0,0.0,117.0,0.0,0.0,60.0,21.0,Kupc1n.jpg,Kupkc1.jpg,14.0,13.0,1.0,60.0,21.0,0.0,0.677,-0.6932896288451346,1.0,-0.4813240370473018,-0.5182071050202752,0.03688306797297336
12934,V1,d09172021,6dDMA,final_decisions,4.0,1.0,118.0,0.0,1.0,37.0,42.0,Deka1n.jpg,Mackc1.jpg,11.0,14.0,1.0,37.0,42.0,1.0,0.72,-0.5659393846430206,-3.0,-0.5919732409662218,-0.4813240370473018,-0.11064920391891997
12935,V1,d09172021,6dDMA,final_decisions,4.0,1.0,119.0,1.0,0.0,25.0,44.0,Dekob1.jpg,Mackb1.jpg,25.0,15.0,0.0,44.0,25.0,1.0,0.8109999999999999,-0.29643072830831363,10.0,-0.07561028934459534,-0.44444096907432856,0.3688306797297332
12936,V1,d09172021,6dDMA,final_decisions,4.0,0.0,120.0,1.0,1.0,17.0,46.0,Picaa1.jpg,Lewb1n.jpg,27.0,25.0,1.0,17.0,46.0,1.0,0.545,-1.084225262209764,2.0,-0.0018441533986486927,-0.07561028934459534,0.07376613594594664
12937,V1,d09172021,6dDMA,final_decisions,4.0,1.0,121.0,1.0,1.0,44.0,45.0,Mackb1.jpg,Lasc1n.jpg,15.0,12.0,1.0,44.0,45.0,1.0,0.619,-0.8650643768386841,3.0,-0.44444096907432856,-0.5550901729932486,0.11064920391892002
12938,V1,d09172021,6dDMA,final_decisions,4.0,1.0,122.0,1.0,0.0,45.0,2.0,Lasc1n.jpg,Dekb1n.jpg,12.0,18.0,0.0,2.0,45.0,1.0,0.86,-0.15131068258962554,-6.0,-0.5550901729932486,-0.3337917651554086,-0.22129840783784
12939,V1,d09172021,6dDMA,final_decisions,4.0,0.0,123.0,0.0,0.0,18.0,53.0,Krab1n.jpg,Macc1n.jpg,11.0,13.0,1.0,18.0,53.0,0.0,1.05,0.4113996987685535,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
12940,V1,d09172021,6dDMA,final_decisions,4.0,1.0,124.0,1.0,1.0,55.0,56.0,Clia1n.jpg,Clib1n.jpg,12.0,11.0,1.0,55.0,56.0,1.0,0.718,-0.5718626518152121,1.0,-0.5550901729932486,-0.5919732409662218,0.03688306797297325
12941,V1,d09172021,6dDMA,final_decisions,4.0,0.0,125.0,0.0,0.0,60.0,0.0,Kupc1n.jpg,Monb1n.jpg,14.0,14.0,1.0,60.0,0.0,0.0,0.585,-0.9657599187659373,0.0,-0.4813240370473018,-0.4813240370473018,0.0
12942,V1,d09172021,6dDMA,final_decisions,4.0,0.0,126.0,0.0,1.0,53.0,66.0,Macc1n.jpg,Vinca1.jpg,13.0,33.0,0.0,66.0,53.0,0.0,0.835,-0.2253515222420176,-20.0,-0.5182071050202752,0.21945425443919125,-0.7376613594594665
12943,V1,d09172021,6dDMA,final_decisions,4.0,1.0,127.0,0.0,0.0,63.0,57.0,Lewia1.jpg,Lassa1.jpg,13.0,18.0,0.0,57.0,63.0,1.0,0.8220000000000001,-0.2638527588612615,-5.0,-0.5182071050202752,-0.3337917651554086,-0.18441533986486666
12944,V1,d09172021,6dDMA,final_decisions,4.0,0.0,128.0,1.0,0.0,38.0,3.0,Krasa1.jpg,Klib1n.jpg,23.0,23.0,0.0,3.0,38.0,1.0,0.626,-0.8443329417360144,0.0,-0.149376425290542,-0.149376425290542,0.0
12945,V1,d09172021,6dDMA,final_decisions,4.0,1.0,129.0,0.0,1.0,37.0,64.0,Deka1n.jpg,Vincb1.jpg,11.0,13.0,1.0,37.0,64.0,1.0,0.688,-0.6607116593980824,-2.0,-0.5919732409662218,-0.5182071050202752,-0.07376613594594661
12946,V1,d09172021,6dDMA,final_decisions,4.0,0.0,130.0,0.0,1.0,0.0,18.0,Monb1n.jpg,Krab1n.jpg,14.0,11.0,0.0,18.0,0.0,0.0,0.9109999999999999,-0.0002673696987458428,3.0,-0.4813240370473018,-0.5919732409662218,0.11064920391891997
12947,V1,d09172021,6dDMA,final_decisions,4.0,1.0,131.0,1.0,1.0,2.0,56.0,Dekb1n.jpg,Clib1n.jpg,18.0,11.0,1.0,2.0,56.0,1.0,0.561,-1.0368391248322333,7.0,-0.3337917651554086,-0.5919732409662218,0.25818147581081324
12948,V1,d09172021,6dDMA,final_decisions,4.0,1.0,132.0,0.0,1.0,57.0,42.0,Lassa1.jpg,Mackc1.jpg,18.0,14.0,1.0,57.0,42.0,1.0,0.5760000000000001,-0.9924146210407984,4.0,-0.3337917651554086,-0.4813240370473018,0.14753227189189327
12949,V1,d09172021,6dDMA,final_decisions,4.0,0.0,133.0,0.0,0.0,66.0,21.0,Vinca1.jpg,Kupkc1.jpg,33.0,13.0,1.0,66.0,21.0,0.0,0.5379999999999999,-1.1049566973124338,20.0,0.21945425443919125,-0.5182071050202752,0.7376613594594665
12950,V1,d09172021,6dDMA,final_decisions,4.0,1.0,134.0,0.0,0.0,63.0,39.0,Lewia1.jpg,Kupb1n.jpg,13.0,12.0,0.0,39.0,63.0,1.0,1.304,1.163654629636856,1.0,-0.5182071050202752,-0.5550901729932486,0.03688306797297336
12951,V1,d09172021,6dDMA,final_decisions,4.0,1.0,135.0,1.0,1.0,55.0,45.0,Clia1n.jpg,Lasc1n.jpg,12.0,12.0,1.0,55.0,45.0,1.0,0.644,-0.7910235371862919,0.0,-0.5550901729932486,-0.5550901729932486,0.0
12952,V1,d09172021,6dDMA,final_decisions,4.0,1.0,136.0,1.0,0.0,56.0,44.0,Clib1n.jpg,Mackb1.jpg,11.0,15.0,0.0,44.0,56.0,1.0,0.831,-0.23719805658640036,-4.0,-0.5919732409662218,-0.44444096907432856,-0.14753227189189327
12953,V1,d09172021,6dDMA,final_decisions,4.0,0.0,137.0,1.0,1.0,17.0,38.0,Picaa1.jpg,Krasa1.jpg,27.0,23.0,1.0,17.0,38.0,1.0,0.6709999999999999,-0.7110594303617087,4.0,-0.0018441533986486927,-0.149376425290542,0.1475322718918933
12954,V1,d09172021,6dDMA,final_decisions,4.0,1.0,138.0,0.0,1.0,39.0,42.0,Kupb1n.jpg,Mackc1.jpg,12.0,14.0,1.0,39.0,42.0,1.0,0.815,-0.28458419396393125,-2.0,-0.5550901729932486,-0.4813240370473018,-0.07376613594594672
12955,V1,d09172021,6dDMA,final_decisions,4.0,1.0,139.0,0.0,1.0,57.0,64.0,Lassa1.jpg,Vincb1.jpg,18.0,13.0,1.0,57.0,64.0,1.0,0.603,-0.912450514216215,5.0,-0.3337917651554086,-0.5182071050202752,0.18441533986486666
12956,V1,d09172021,6dDMA,final_decisions,4.0,0.0,140.0,1.0,0.0,10.0,17.0,Vinb1n.jpg,Picaa1.jpg,13.0,27.0,0.0,17.0,10.0,1.0,0.7090000000000001,-0.5985173540900731,-14.0,-0.5182071050202752,-0.0018441533986486927,-0.5163629516216265
12957,V1,d09172021,6dDMA,final_decisions,4.0,1.0,141.0,0.0,0.0,64.0,39.0,Vincb1.jpg,Kupb1n.jpg,13.0,12.0,0.0,39.0,64.0,1.0,0.866,-0.1335408810730515,1.0,-0.5182071050202752,-0.5550901729932486,0.03688306797297336
12958,V1,d09172021,6dDMA,final_decisions,4.0,0.0,142.0,0.0,1.0,0.0,66.0,Monb1n.jpg,Vinca1.jpg,14.0,33.0,0.0,66.0,0.0,0.0,1.285,1.1073835915010375,-19.0,-0.4813240370473018,0.21945425443919125,-0.7007782914864931
12959,V1,d09172021,6dDMA,final_decisions,4.0,0.0,143.0,1.0,0.0,38.0,34.0,Krasa1.jpg,Lasb1n.jpg,23.0,17.0,0.0,34.0,38.0,1.0,0.662,-0.7377141326365698,6.0,-0.149376425290542,-0.3706748331283819,0.2212984078378399
12960,V1,d09172021,06o3b,final_decisions,1.0,0.0,0.0,1.0,0.0,49.0,46.0,Lewc1n.jpg,Lewb1n.jpg,13.0,40.0,0.0,46.0,49.0,1.0,0.968,0.3136106118493149,-27.0,-0.6541646877143833,0.4272095919767402,-1.0813742796911234
12961,V1,d09172021,06o3b,final_decisions,1.0,1.0,1.0,0.0,0.0,36.0,0.0,Gustb1.jpg,Monb1n.jpg,16.0,30.0,0.0,0.0,36.0,1.0,1.454,1.6859384233531378,-14.0,-0.5340119899709251,0.026700599498546303,-0.5607125894694714
12962,V1,d09172021,06o3b,final_decisions,1.0,0.0,2.0,0.0,0.0,33.0,39.0,Kline1.jpg,Kupb1n.jpg,30.0,15.0,0.0,39.0,33.0,1.0,1.43,1.6181691487109735,15.0,0.026700599498546303,-0.5740628892187445,0.6007634887172908
12963,V1,d09172021,06o3b,final_decisions,1.0,1.0,3.0,0.0,0.0,34.0,0.0,Lasb1n.jpg,Monb1n.jpg,40.0,30.0,0.0,0.0,34.0,1.0,1.156,0.8444699298796001,10.0,0.4272095919767402,0.026700599498546303,0.4005089924781939
12964,V1,d09172021,06o3b,final_decisions,1.0,0.0,4.0,1.0,1.0,56.0,53.0,Clib1n.jpg,Macc1n.jpg,16.0,18.0,1.0,56.0,53.0,1.0,1.022,0.4660914797941842,-2.0,-0.5340119899709251,-0.4539101914752863,-0.08010179849563881
12965,V1,d09172021,06o3b,final_decisions,1.0,0.0,5.0,0.0,1.0,57.0,33.0,Lassa1.jpg,Kline1.jpg,10.0,30.0,0.0,33.0,57.0,0.0,2.146,3.639952508868869,-20.0,-0.7743173854578415,0.026700599498546303,-0.8010179849563878
12966,V1,d09172021,06o3b,final_decisions,1.0,0.0,6.0,0.0,1.0,57.0,27.0,Lassa1.jpg,Gustc1.jpg,10.0,29.0,0.0,27.0,57.0,0.0,2.14,3.6230101902083285,-19.0,-0.7743173854578415,-0.013350299749273079,-0.7609670857085684
12967,V1,d09172021,06o3b,final_decisions,1.0,0.0,7.0,1.0,0.0,2.0,46.0,Dekb1n.jpg,Lewb1n.jpg,11.0,40.0,0.0,46.0,2.0,1.0,0.899,0.11877394725309325,-29.0,-0.734266486210022,0.4272095919767402,-1.161476078186762
12968,V1,d09172021,06o3b,final_decisions,1.0,1.0,8.0,0.0,0.0,47.0,20.0,Vina1n.jpg,Picb1n.jpg,50.0,29.0,0.0,20.0,47.0,1.0,1.3030000000000002,1.259556737062855,21.0,0.8277185844549341,-0.013350299749273079,0.8410688842042071
12969,V1,d09172021,06o3b,final_decisions,1.0,1.0,9.0,1.0,1.0,7.0,43.0,Macb1n.jpg,Clifb1.jpg,53.0,8.0,1.0,7.0,43.0,1.0,0.833,-0.06759155801285817,45.0,0.9478712821983922,-0.8544191839534802,1.8022904661518724
12970,V1,d09172021,06o3b,final_decisions,1.0,1.0,10.0,1.0,0.0,58.0,63.0,Klinc1.jpg,Lewia1.jpg,29.0,37.0,0.0,63.0,58.0,1.0,1.347,1.3838004072401562,-8.0,-0.013350299749273079,0.30705689423328203,-0.3204071939825551
12971,V1,d09172021,06o3b,final_decisions,1.0,1.0,11.0,0.0,1.0,32.0,36.0,Kupkb1.jpg,Gustb1.jpg,12.0,16.0,1.0,32.0,36.0,1.0,1.4980000000000002,1.810182093530439,-4.0,-0.6942155869622026,-0.5340119899709251,-0.1602035969912775
12972,V1,d09172021,06o3b,final_decisions,1.0,0.0,12.0,1.0,1.0,56.0,49.0,Clib1n.jpg,Lewc1n.jpg,16.0,13.0,1.0,56.0,49.0,1.0,0.9159999999999999,0.1667771834579595,3.0,-0.5340119899709251,-0.6541646877143833,0.12015269774345815
12973,V1,d09172021,06o3b,final_decisions,1.0,1.0,13.0,0.0,1.0,32.0,47.0,Kupkb1.jpg,Vina1n.jpg,12.0,50.0,0.0,47.0,32.0,0.0,1.631,2.185736823839098,-38.0,-0.6942155869622026,0.8277185844549341,-1.5219341714171368
12974,V1,d09172021,06o3b,final_decisions,1.0,1.0,14.0,1.0,0.0,66.0,7.0,Vinca1.jpg,Macb1n.jpg,27.0,53.0,0.0,7.0,66.0,1.0,1.0659999999999998,0.5903351499714852,-26.0,-0.09345209824491184,0.9478712821983922,-1.0413233804433042
12975,V1,d09172021,06o3b,final_decisions,1.0,0.0,15.0,1.0,1.0,6.0,53.0,Gusc1n.jpg,Macc1n.jpg,27.0,18.0,1.0,6.0,53.0,1.0,1.63,2.182913104062341,9.0,-0.09345209824491184,-0.4539101914752863,0.3604580932303745
12976,V1,d09172021,06o3b,final_decisions,1.0,0.0,16.0,0.0,0.0,22.0,57.0,Klina1.jpg,Lassa1.jpg,7.0,10.0,1.0,22.0,57.0,0.0,1.075,0.6157486279622963,-3.0,-0.8944700832012996,-0.7743173854578415,-0.12015269774345815
12977,V1,d09172021,06o3b,final_decisions,1.0,0.0,17.0,0.0,0.0,33.0,48.0,Kline1.jpg,Maca1n.jpg,30.0,12.0,0.0,48.0,33.0,1.0,1.103,0.6948127817114879,18.0,0.026700599498546303,-0.6942155869622026,0.7209161864607491
12978,V1,d09172021,06o3b,final_decisions,1.0,1.0,18.0,0.0,0.0,34.0,20.0,Lasb1n.jpg,Picb1n.jpg,40.0,29.0,0.0,20.0,34.0,1.0,0.95,0.26278365586769176,11.0,0.4272095919767402,-0.013350299749273079,0.4405598917260133
12979,V1,d09172021,06o3b,final_decisions,1.0,0.0,19.0,1.0,0.0,2.0,56.0,Dekb1n.jpg,Clib1n.jpg,11.0,16.0,0.0,56.0,2.0,1.0,0.945,0.2486650569839076,-5.0,-0.734266486210022,-0.5340119899709251,-0.20025449623909689
12980,V1,d09172021,06o3b,final_decisions,1.0,1.0,20.0,0.0,1.0,20.0,36.0,Picb1n.jpg,Gustb1.jpg,29.0,16.0,1.0,20.0,36.0,1.0,1.251,1.1127233086714996,13.0,-0.013350299749273079,-0.5340119899709251,0.5206616902216521
12981,V1,d09172021,06o3b,final_decisions,1.0,0.0,21.0,1.0,1.0,46.0,53.0,Lewb1n.jpg,Macc1n.jpg,40.0,18.0,1.0,46.0,53.0,1.0,1.21,0.9969507978244696,22.0,0.4272095919767402,-0.4539101914752863,0.8811197834520266
12982,V1,d09172021,06o3b,final_decisions,1.0,0.0,22.0,1.0,0.0,49.0,6.0,Lewc1n.jpg,Gusc1n.jpg,13.0,27.0,0.0,6.0,49.0,1.0,0.821,-0.10147619533394027,-14.0,-0.6541646877143833,-0.09345209824491184,-0.5607125894694714
12983,V1,d09172021,06o3b,final_decisions,1.0,1.0,23.0,1.0,1.0,7.0,58.0,Macb1n.jpg,Klinc1.jpg,53.0,29.0,1.0,7.0,58.0,1.0,0.8009999999999999,-0.15795059086907676,24.0,0.9478712821983922,-0.013350299749273079,0.9612215819476652
